cphdID,reporterID,polygonID,date,type,dateType,value,notes
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-23,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-24,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-25,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-26,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-27,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-28,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-29,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-30,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-01-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-01-31,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-01,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-02,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-03,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-04,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-05,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-06,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-07,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-08,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-09,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-10,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-11,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-12,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-13,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-14,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-15,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-16,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-17,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-18,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-19,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-20,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-21,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-22,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-23,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-24,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-25,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-26,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-27,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-28,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-02-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-02-29,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-01,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-02,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-03,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-04,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-05,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-06,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-07,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-08,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-09,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-10,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-11,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-12,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-13,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-14,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-15,conf,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-16,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-17,conf,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-18,conf,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-19,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-20,conf,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-21,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-22,conf,report,25.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-23,conf,report,28.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-24,conf,report,17.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-25,conf,report,11.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-26,conf,report,11.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-27,conf,report,20.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-28,conf,report,19.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-29,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-30,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-03-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-03-31,conf,report,28.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-01,conf,report,39.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-02,conf,report,19.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-03,conf,report,25.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-04,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-05,conf,report,11.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-06,conf,report,22.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-07,conf,report,19.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-08,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-09,conf,report,14.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-10,conf,report,11.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-11,conf,report,10.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-12,conf,report,50.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-13,conf,report,14.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-14,conf,report,19.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-15,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-16,conf,report,17.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-17,conf,report,15.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-18,conf,report,19.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-19,conf,report,10.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-20,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-21,conf,report,14.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-22,conf,report,20.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-23,conf,report,25.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-24,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-25,conf,report,47.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-26,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-27,conf,report,24.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-28,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-29,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-04-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-04-30,conf,report,29.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-01,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-02,conf,report,23.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-03,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-04,conf,report,17.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-05,conf,report,25.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-06,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-07,conf,report,26.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-08,conf,report,35.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-09,conf,report,24.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-10,conf,report,23.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-11,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-12,conf,report,18.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-13,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-14,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-15,conf,report,21.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-16,conf,report,20.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-17,conf,report,17.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-18,conf,report,28.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-19,conf,report,10.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-20,conf,report,25.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-21,conf,report,20.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-22,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-23,conf,report,27.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-24,conf,report,37.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-25,conf,report,28.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-26,conf,report,28.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-27,conf,report,33.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-28,conf,report,23.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-29,conf,report,37.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-30,conf,report,21.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-05-31,inspq,prov_qc_hlthreg_capitale-nationale,2020-05-31,conf,report,14.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-01,conf,report,14.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-02,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-03,conf,report,15.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-04,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-05,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-06,conf,report,18.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-07,conf,report,10.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-08,conf,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-09,conf,report,12.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-10,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-11,conf,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-12,conf,report,13.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-13,conf,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-14,conf,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-15,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-16,conf,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-17,conf,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-18,conf,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-19,conf,report,7.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-20,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-21,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-22,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-22,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-23,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-23,conf,report,11.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-24,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-24,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-25,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-25,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-26,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-26,conf,report,6.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-27,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-27,conf,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-28,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-28,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-29,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-29,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-06-30,inspq,prov_qc_hlthreg_capitale-nationale,2020-06-30,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-01,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-01,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-02,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-02,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-03,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-03,conf,report,8.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-04,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-04,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-05,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-05,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-06,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-06,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-07,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-07,conf,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-08,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-08,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-09,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-09,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-10,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-10,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-11,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-11,conf,report,5.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-12,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-12,conf,report,16.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-13,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-13,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-14,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-14,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-15,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-15,conf,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-16,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-16,conf,report,3.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-17,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-17,conf,report,1.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-18,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-18,conf,report,4.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-19,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-19,conf,report,2.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-20,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-20,conf,report,0.0,
inspq_prov_qc_hlthreg_capitale-nationale_conf_report_2020-07-21,inspq,prov_qc_hlthreg_capitale-nationale,2020-07-21,conf,report,2.0,
